#Frame   ETOTAL_00000  EBOND_00001 EANGLE_00002 EDIHEDRAL_00003  E14LJ_00004 E14ELEC_00005    ELJ_00006  EELEC_00007
      39   -6897.4443    1896.2170    4854.2559       8003.6885    2237.4950    26168.8196   -4886.3799  -45171.5405
      40   -6937.9371    1922.8177    4829.9713       7975.6237    2231.9270    26223.3817   -4925.5679  -45196.0906
      41   -7011.6947    1871.0519    4760.8440       8029.9545    2213.3631    26255.4668   -4917.8572  -45224.5178
      42   -7000.4181    1888.0088    4867.7017       8007.7639    2218.1136    26172.9064   -4925.3334  -45229.5792
      43   -7137.5613    1826.8196    4722.9167       8019.3237    2222.8473    26138.5072   -4854.9575  -45213.0184
      44   -6740.6104    1916.3124    4809.1025       8024.8805    2244.5738    26210.6717   -4872.2372  -45073.9141
      45   -6949.7303    1934.3571    4798.2345       8030.1362    2241.9300    26311.2807   -4963.3987  -45302.2702
      46   -6926.5282    1844.3306    4845.7617       8012.2226    2242.6895    26143.5860   -4883.6351  -45131.4834
      47   -7206.5346    1875.8907    4778.8534       8003.1997    2216.9026    26108.9623   -4911.5306  -45278.8127
      48   -7048.5406    1876.0118    4813.9908       7950.3251    2239.8801    26081.7674   -4891.4437  -45119.0721
      49   -6869.0919    1903.8145    4816.3408       7988.3568    2240.8610    26138.1237   -4881.7557  -45074.8330
      50   -6960.5862    1871.9433    4838.4301       8001.1507    2245.3797    26194.9742   -4879.2605  -45233.2036
      51   -6990.7389    1870.3621    4754.0360       8012.0362    2268.3641    26143.0862   -4894.9285  -45143.6951
      52   -6865.4786    1838.8786    4751.7191       8031.5609    2251.0108    26181.0771   -4812.4632  -45107.2619
      53   -6841.0034    1915.6040    4717.2866       7989.1595    2257.0126    26154.6217   -4892.5535  -44982.1344
      54   -6879.1816    1927.1382    4846.5693       8009.4001    2252.3719    26197.8005   -4951.2661  -45161.1955
      55   -6858.8019    1944.8299    4755.0722       7985.1626    2242.1906    26029.8448   -4820.4452  -44995.4567
      56   -7003.2882    1898.9374    4817.8803       8046.5039    2207.8017    26161.2136   -4880.1431  -45255.4820
      57   -7091.1688    1898.7969    4745.9679       7976.5592    2189.4349    26215.4090   -4975.7116  -45141.6251
      58   -6750.3956    1964.4211    4795.1252       8027.7575    2190.8713    26157.9500   -4886.0678  -45000.4528
      59   -6893.2539    1885.9049    4712.7388       8031.7260    2230.1776    26003.6938   -4867.7096  -44889.7853
      60   -7187.6487    1882.6100    4764.5806       8021.7347    2212.8844    25996.2297   -4926.5917  -45139.0963
      61   -6825.0751    1965.1049    4849.6327       7988.3693    2183.2014    26072.9292   -4936.7307  -44947.5817
      62   -7048.4739    1936.5953    4746.3156       8074.7278    2219.6433    26164.8922   -4899.9254  -45290.7228
      63   -7203.6482    1900.5525    4865.2439       7999.3988    2225.3402    26137.9505   -4879.9143  -45452.2198
      64   -7235.8190    1938.2778    4756.9883       8031.8001    2217.7287    26157.2890   -4962.4345  -45375.4683
      65   -6935.8916    1886.6291    4850.6000       7995.8359    2251.4347    26168.7816   -4882.8170  -45206.3559
      66   -6996.5179    1924.1972    4758.9766       8049.5768    2235.6126    26228.7713   -4890.8084  -45302.8440
      67   -6882.5375    1888.1076    4783.9034       7979.3113    2219.3883    26058.5234   -4867.2270  -44944.5445
      68   -6884.5119    1830.1245    4814.3837       8037.1851    2232.9474    26115.2512   -4921.1960  -44993.2079
      69   -6955.5647    1866.2623    4797.5618       8066.7916    2215.9161    26142.9877   -4927.6213  -45117.4631
      70   -6918.6278    1860.4184    4824.6308       8029.7277    2265.7089    26392.4684   -4901.6789  -45389.9031
      71   -6863.1822    1919.4843    4772.8579       8076.8875    2215.5879    26078.9613   -4864.1165  -45062.8447
      72   -7097.0059    1872.5634    4726.0596       7999.0773    2265.1639    26305.8380   -4900.7521  -45364.9561
      73   -6907.1745    1896.9473    4866.5246       8060.6207    2232.8792    26224.9206   -4943.5901  -45245.4768
      74   -6949.9572    1849.4196    4801.0254       8030.2877    2228.5796    26017.9664   -4918.5313  -44958.7046
      75   -6802.3827    1931.6053    4860.2225       7993.3791    2209.6951    26184.2479   -4896.6015  -45084.9312
      76   -6879.2904    1885.9035    4786.0935       7940.9910    2244.2527    26117.2033   -4884.4185  -44969.3159
      77   -6924.2162    1892.5545    4868.3393       8057.5517    2230.6423    26047.6177   -4975.2203  -45045.7012
      78   -6998.4829    1881.2222    4867.7247       8000.4789    2223.5537    26039.5786   -4839.7478  -45171.2932
      79   -7116.2174    1934.5952    4756.8916       7975.2587    2256.9219    26130.9786   -4858.0951  -45312.7683
      80   -6865.1417    1916.4702    4847.1708       7981.9566    2250.3812    26019.2462   -4920.2501  -44960.1167
      81   -7022.9037    1934.9587    4753.9468       8005.5815    2205.0325    26084.0514   -4906.9789  -45099.4957
      82   -7045.2613    1834.4529    4766.6811       8047.1503    2211.9604    26225.0246   -4916.8165  -45213.7142
      83   -7119.8631    1907.1903    4773.8301       8011.1485    2230.9084    26182.9994   -4940.4551  -45285.4847
      84   -6855.6315    1873.4647    4759.7881       8000.5803    2250.2412    26243.9517   -4950.9844  -45032.6731
      85   -7024.0856    1915.7265    4746.1954       8006.4768    2219.1387    26069.1603   -4938.7970  -45041.9861
      86   -7107.4959    1946.7343    4860.2168       7981.0921    2195.7729    26124.5171   -4804.9557  -45410.8735
      87   -6874.7147    1978.4348    4748.2344       7992.9075    2213.7203    26118.0798   -4933.2633  -44992.8281
      88   -7243.5747    1864.1607    4701.2333       7974.1539    2211.7572    26038.6799   -4908.3929  -45125.1668
      89   -7072.3024    1890.1238    4758.6833       8044.5351    2242.7475    25988.7059   -4941.4235  -45055.6744
      90   -7353.9060    1898.0483    4673.9909       7974.4431    2205.7669    26101.9163   -4939.9048  -45268.1668
      91   -6793.7715    1932.7371    4878.5981       8001.3779    2197.8903    26098.0059   -4872.5330  -45029.8478
      92   -7002.4156    1898.5824    4844.6760       8021.8342    2221.4281    26086.5052   -4925.1913  -45150.2503
      93   -7038.5476    1863.6376    4851.9950       8012.2554    2222.3505    26033.0126   -4879.7988  -45141.9999
      94   -7116.9873    1865.7718    4765.0102       8052.8654    2241.7710    26281.4821   -4840.2301  -45483.6577
      95   -7102.4668    1848.8171    4712.5684       7955.2765    2237.7038    26044.7328   -4869.2579  -45032.3074
      96   -6961.5057    1814.9540    4749.3592       8048.5647    2233.0575    26174.0010   -4828.6516  -45152.7904
      97   -6946.4254    1848.1826    4889.6131       7944.7826    2260.9081    26084.3543   -4870.2524  -45104.0136
      98   -6950.6710    1895.1502    4914.0816       8016.9407    2220.4941    26181.0842   -4873.4509  -45304.9708
      99   -6852.7997    1864.5945    4859.3928       8002.5135    2252.2032    26224.0751   -4874.8676  -45180.7112
     100   -6781.5135    1835.6730    4853.3571       7991.6778    2234.5944    26186.7774   -4917.5711  -44966.0221
